,旅店名稱,鄰近地區,旅客評分,旅客評鑑數目,旅店當天價格,lat,log
76,發現樹湖民宿 Tree Lake B&B Hualien,壽豐鄉,9.2,243,3610,23.83562,121.475331
77,慢點海景民宿,花蓮市,9.3,440,2424,23.9733468,121.6150202
78,洄瀾窩青年旅舍,花蓮市,8.9,5780,1106,23.991652,121.603041
79,福品旅店,花蓮市,9.1,1255,1688,23.974827,121.605709
80,東岡秀川溫泉會館,瑞穗鄉,7.3,181,3221,23.4879745,121.3529549
81,東旭觀海酒店,花蓮市,8.1,212,2026,23.9835244,121.6231543
82,半月灣海景民宿,豐濱鄉,8.6,148,2857,23.7158957,121.548015
83,紐澳華文旅,花蓮市,8.3,96,476,23.9754917,121.6063613
84,品沐民宿,花蓮市,9.5,914,2522,23.9759435,121.610069
85,花蓮峇里情人度假別墅,吉安鄉,8.5,524,1554,23.9652348,121.5522079
86,花蓮夢田信箱度假別墅,花蓮市,8.5,563,1224,23.9927981,121.5813027
87,視界民宿,花蓮市,9.3,1948,1711,23.9983613,121.6000804
88,品 民宿,花蓮市,9.5,834,1558,23.9759435,121.610069
89,羊兒煙囪民宿,吉安鄉,9.3,278,3795,23.9413291,121.59339
90,瑞穗伍壹民宿,瑞穗鄉,9.2,349,1299,23.4948077,121.3802285
91,有窩客棧,花蓮市,9.0,1986,1403,23.9886885,121.6028538
92,途中玉里青年旅舍On My Way Yuli Hostel,玉里鎮,9.6,374,785,23.329337,121.313267
93,指南針旅店,花蓮市,9.2,604,1818,23.9788729,121.5983695
94,立霧客棧旅館,秀林鄉,7.8,725,1341,24.15319,121.624083
95,汎特希公寓,花蓮市,9.2,1503,1342,23.9900405,121.6016393
96,海洋仙境民宿,壽豐鄉,8.5,196,2865,23.910932,121.603347
97,花蓮山水商務旅店,花蓮市,7.5,676,1113,23.990441,121.60487
98,有人旅宿 - 東大門夜市湘品館,花蓮市,8.3,2920,700,23.9750664,121.6088646
99,坲卡夏莊園,壽豐鄉,8.7,60,2941,23.824707,121.508842
100,瑞穗溫泉,萬榮鄉,7.2,634,1659,23.6021958,121.3499944
101,途中花蓮青年旅舍,花蓮市,9.1,1260,642,23.9949506,121.597835
102,大使飯店,花蓮市,7.5,546,1169,23.9765176,121.6060468
103,葉宿文旅,花蓮市,8.9,1833,2425,23.9965543,121.633147
104,雙鳳大旅社,花蓮市,8.4,3153,673,23.9755168,121.611456
105,海邊邊民宿,花蓮市,8.3,708,1870,23.9727486,121.6144624
106,斯堪維亞旅宿,花蓮市,9.5,71,2338,23.9957962,121.6062071
107,元氣屋,壽豐鄉,9.1,421,1299,23.8969699,121.553234
108,松石旅館,吉安鄉,8.4,414,1905,23.976833,121.585011
109,星野渡假民宿,花蓮市,9.4,406,1371,23.9972262,121.5978629
110,新格大飯店,花蓮市,8.0,521,1813,23.973118,121.601393
111,東門小棧,花蓮市,9.5,512,1896,23.9725984,121.6079332
112,愛放假 Pourquoi pas,花蓮市,9.5,78,1733,23.9755168,121.611456
113,非住不可民宿,花蓮市,9.5,640,2532,23.9778222,121.5973344
114,浪花一朵朵民宿,壽豐鄉,8.8,333,3030,23.865285,121.597941
115,Boy Apartment,花蓮市,9.2,372,2751,23.9725076,121.6082576
116,七星日出&七星帝爾,新城鄉,9.1,345,2511,24.0256972,121.6323945
117,千禧山莊,豐濱鄉,7.8,563,1391,23.4425,121.4952778
118,瑞雄溫泉山莊,瑞穗鄉,7.8,668,2445,23.4945945,121.3492902
119,雲起軒渡假民宿,吉安鄉,9.6,194,3770,23.9447845,121.5606402
120,崇霖覓境-花蓮崇德瑩農場,秀林鄉,8.0,78,4762,24.1452319,121.663096
121,HOLA歐來海景民宿,壽豐鄉,9.4,234,3715,23.8822468,121.6009212
122,仟台大飯店,花蓮市,6.4,674,855,23.991392,121.602794
123,北吉光輕旅 花蓮青年旅館,花蓮市,9.3,2155,799,23.9885776,121.5992651
124,旅路渡假商務旅館,花蓮市,7.7,878,1481,23.9702778,121.6053433
125,紐澳華山莊,玉里鎮,8.5,162,2926,23.2843505,121.3436401
126,仁愛小公館 - 市中心近東大門夜市,花蓮市,9.2,1496,1322,23.9739044,121.6053923
127,藝境人文美學風格民宿,花蓮市,8.9,1689,1714,23.9888463,121.6020659
128,安通溪畔溫泉,富里鄉,9.0,368,2251,23.2802997,121.3425926
129,飲山風民宿,吉安鄉,9.1,254,2155,23.9757807,121.5594754
130,迴音谷森林民宿,花蓮市,9.1,93,4069,24.0170396,121.5781195
131,蜂巢膠囊旅店,花蓮市,8.5,1109,696,23.9944813,121.6036563
132,天使不穿鞋,花蓮市,9.4,369,1932,23.9746501,121.615737
133,後山拾光,玉里鎮,9.3,335,1558,23.3299967,121.3181182
134,日出香榭客棧民宿,花蓮市,7.3,244,645,23.975254,121.607495
135,海悅酒店,花蓮市,7.7,1239,1365,23.981729,121.620296
136,湖畔46民宿,壽豐鄉,9.0,373,2424,23.9292064,121.5057149
137,華瀚飯店,吉安鄉,7.8,321,3730,23.9660861,121.597196
138,東城商旅,花蓮市,8.3,1322,1385,23.9763142,121.6110271
139,草海桐海景民宿,壽豐鄉,9.3,147,2684,23.8818129,121.6008102
140,好漾2館,玉里鎮,7.5,520,1212,23.3356163,121.315081
141,Sleeping Boot 背包旅店,花蓮市,9.2,1713,1141,23.9861767,121.6065103
142,海傳民宿,花蓮市,8.8,515,3066,23.9715842,121.6137309
143,Long To Sea Guesthouse,花蓮市,9.5,516,1655,23.981729,121.620296
144,奇幻225優質-電梯民宿,花蓮市,8.7,383,2304,23.994999,121.6058486
145,芒果旅店,花蓮市,7.4,1046,1039,23.9765075,121.6076804
146,花蓮七星海酒店,新城鄉,8.6,488,1558,24.0272834,121.628995
147,玉里囍宿民宿,玉里鎮,8.7,196,2172,23.330942,121.317696
148,寬品居海景電梯民宿,新城鄉,7.6,41,2424,23.98357,121.559701
149,依楓民宿,吉安鄉,8.3,474,875,23.9668816,121.5589234
150,窗外的海,壽豐鄉,8.6,276,2619,23.9097492,121.6033872
151,看見鐵道民宿,花蓮市,9.3,282,1899,23.978085,121.605183
152,亞馨文旅 原六福客棧旅館,花蓮市,7.5,1051,1126,23.9736286,121.602595
153,7113民宿,壽豐鄉,8.6,170,1429,23.8693282,121.5089927
154,綠奇跡田野民宿,吉安鄉,8.7,319,1886,23.953311,121.5992
155,海元素178民宿,壽豐鄉,9.0,463,3559,23.8740512,121.599325
156,麗格休閒飯店,花蓮市,7.7,2702,1578,23.9867193,121.5986808
157,奇萊大飯店,花蓮市,6.4,211,1239,23.9737719,121.603945
158,好趣淘休閒民宿,花蓮市,9.3,616,1186,23.9972608,121.5982464
159,花蓮簡單生活景觀民宿,新城鄉,8.4,160,1659,24.0324672,121.5961131
160,樹的行旅,花蓮市,9.2,392,1732,23.9855354,121.6202131
161,貓頭鷹城堡民宿,花蓮市,8.5,412,1558,23.9829527,121.6065503
162,都鐸王朝,壽豐鄉,8.7,606,3710,23.8680185,121.5978468
163,格瀾伍德休閒民宿,吉安鄉,9.3,489,1883,23.9828816,121.5923844
164,僖豆背包客,花蓮市,8.7,539,861,23.9867193,121.5986808
165,樂文旅,花蓮市,8.7,667,1131,23.976125,121.6053752
166,鳳林古田莊民宿,鳳林鎮,9.0,120,2000,23.7487291,121.4613881
167,道花蓮,花蓮市,8.4,477,1732,23.9889401,121.5992182
168,良友精緻飯店,花蓮市,7.9,1667,1146,23.9754613,121.6108035
169,回憶民宿,新城鄉,8.9,458,1039,24.1247773,121.6514551
170,聖托里尼風格民宿,壽豐鄉,8.4,722,2455,23.8898844,121.602806
171,谷築石苑,壽豐鄉,9.7,39,2476,23.8459372,121.5054614
172,山海趣民宿,吉安鄉,8.7,37,1953,23.9276743,121.5639531
173,七星燈塔民宿,新城鄉,8.7,145,2424,24.02683,121.6312539
174,今古安民宿,花蓮市,9.2,508,1270,23.9726034,121.6080908
175,沐九行館,吉安鄉,9.7,22,3203,23.9557578,121.604703
176,白色地中海民宿,花蓮市,9.4,190,3043,24.025095,121.6328687
177,花蓮趣旅行民宿,花蓮市,9.3,212,1865,23.994588,121.6055925
178,山羊青旅,花蓮市,9.2,1145,1385,23.996421,121.5953306
179,有客民宿 l 寵物友善 Yokr BnB,花蓮市,9.6,112,2684,23.9989241,121.6098968
180,歡迎光臨_Welcome Hostel,花蓮市,9.5,789,1325,23.9764562,121.609259
181,藍色珊瑚礁,豐濱鄉,8.3,125,2933,23.44001,121.494109
182,十分有去民宿,花蓮市,8.6,217,1558,24.000373,121.631202
183,106海棧夜市海邊民宿,花蓮市,7.5,231,976,23.973911,121.614449
184,花蓮日森民宿,花蓮市,9.5,220,952,23.9895382,121.6036842
185,花蓮樂活亞綠亞民宿,花蓮市,9.7,770,2062,23.987232,121.598415
186,花蓮小雨蛙 親子生態民宿 I 生態導覽 Little Frog,壽豐鄉,8.9,27,2325,23.858314,121.4926978
187,七星潭海灣民宿,花蓮市,8.7,440,2511,24.0260644,121.6300371
188,呼吸民宿,吉安鄉,9.3,154,1558,23.9749096,121.5848216
189,太魯閣阿魯娃民宿,新城鄉,8.6,573,2338,24.1067655,121.6290718
190,鳥窩青年旅舍,花蓮市,8.8,1223,626,23.99059,121.6025936
191,海風民宿,吉安鄉,8.5,238,1403,23.9499767,121.6021635
192,崖上民宿 Cliff House B&B,豐濱鄉,8.5,84,4328,23.6365916,121.5325676
193,TIN-TIN's HOME 庭庭豐旅舍,花蓮市,9.5,103,1905,24.0105482,121.6010105
194,成功168民宿,花蓮市,9.0,478,1518,23.9722691,121.6044651
195,太魯閣-黏住.宿,新城鄉,9.4,525,1628,24.119231,121.6421512
196,楓樺民宿,花蓮市,8.9,399,1039,23.9740305,121.6004191
197,瑞穗風情民宿,瑞穗鄉,9.3,779,1299,23.4949207,121.380135
198,藝境 - 綠舞漫旅,花蓮市,9.0,1391,1722,23.9889321,121.6021557
199,如果玉見你景觀民宿,新城鄉,9.0,184,2435,24.1136754,121.6322508
200,太魯閣澹雅居,秀林鄉,9.2,115,2251,24.124445,121.631008
201,910 Hostel,玉里鎮,no info,no info,2000,23.3305282,121.3170988
202,花蓮永祺飯店,花蓮市,7.9,362,1650,23.9902602,121.6017712
203,夢境台灣民宿,花蓮市,7.6,388,699,23.989792,121.6042326
204,貓貓咪亞民宿,花蓮市,9.4,379,1558,23.9744789,121.6033033
205,國王陛下渡假民宿,花蓮市,8.2,1874,1244,23.9781243,121.6064205
206,近月旭海民宿,壽豐鄉,8.4,198,1351,23.87211,121.599035
207,日安美好民宿,花蓮市,9.5,278,2089,23.9898115,121.6019826
208,荷茹雅筑,瑞穗鄉,8.9,344,848,23.496321,121.3691302
209,時光漫步民宿,花蓮市,8.6,78,1732,23.9773434,121.6064534
210,童話森林民宿,花蓮市,9.1,272,1108,23.995516,121.5966049
211,陶陶居商務旅館,花蓮市,7.2,161,1108,23.9982166,121.6014329
212,紅瑛民宿,秀林鄉,8.6,592,1570,24.1530796,121.6241457
213,綠沐屋民宿,吉安鄉,9.0,50,1714,23.940471,121.591208
214,遊手浩賢民宿,秀林鄉,9.2,144,1558,24.1421682,121.634143
215,七里香花園民宿,吉安鄉,9.6,467,1921,23.9746912,121.5845591
216,晨風星語民宿,吉安鄉,8.9,76,2424,23.9475686,121.5400824
217,法朵民宿,花蓮市,9.2,1536,1429,23.9790902,121.5982507
218,我的幸福烘焙房民宿,新城鄉,9.3,272,1472,24.1141975,121.6370292
219,鳳林好日子,鳳林鎮,8.9,105,1299,23.745855,121.4519575
220,大新精緻商旅,花蓮市,7.3,422,914,23.975042,121.6108114
221,White Pinwhee,花蓮市,9.1,713,1195,23.9544833,121.5721753
222,遐窩青年旅舍,花蓮市,9.4,1289,852,23.9930583,121.6050522
223,太魯閣立霧左邨景觀民宿,秀林鄉,9.2,448,2165,24.1501501,121.6409551
224,東岸邊境民宿,吉安鄉,8.8,373,998,23.9631032,121.5986318
225,樂活休閒海景飯店,花蓮市,7.8,401,1732,23.9940659,121.6333507
226,森林啡宿,吉安鄉,9.5,65,1314,23.9800768,121.5681754
227,七星潭118海景民宿,新城鄉,9.4,47,1905,24.026589,121.6298174
228,潭心閣民宿,秀林鄉,9.3,154,4208,23.9225426,121.5047232
229,雲水堂民宿,吉安鄉,7.5,26,2494,23.9956451,121.5587165
230,碧海藍天飯店,吉安鄉,7.4,296,2066,23.9730169,121.5869872
231,蜜滋賀溫泉飯店,瑞穗鄉,7.5,36,2754,23.4913104,121.3707996
232,四季軒民宿,吉安鄉,8.5,220,1143,23.9407566,121.5814111
233,法羅米民宿-時尚館,瑞穗鄉,8.7,254,1299,23.4941384,121.3793564
234,幸福是我家民宿,花蓮市,9.4,1049,1478,23.9900261,121.6041681
235,Bird Print B&B,壽豐鄉,8.7,3,1169,23.8507423,121.490033
236,藝田民宿,壽豐鄉,9.3,45,2251,23.8403606,121.5095743
237,太魯閣惠宇民宿,新城鄉,9.4,214,1478,24.1109181,121.6300893
238,夥伴旅宿,花蓮市,9.4,18,952,23.9898972,121.6023454
239,北歐先生,花蓮市,9.3,266,1974,23.9912082,121.5902414
240,咩咩不是羊民宿,花蓮市,9.5,309,1558,23.9821834,121.6051675
241,林居行旅 Neighbor Inn,花蓮市,8.9,109,2749,23.9836623,121.6090828
242,站前海民宿,花蓮市,8.8,290,1195,23.9900261,121.6041681
243,東大門精緻旅店,花蓮市,8.6,1904,1259,23.9952963,121.5994797
244,鼓道民宿,花蓮市,8.0,719,695,23.9745587,121.607137
245,旅憩民宿,花蓮市,8.7,194,1281,23.9995083,121.6298332
246,雲山水綠野雅築民宿,壽豐鄉,9.4,301,2746,23.8288837,121.5117766
247,安德森幸福莊園,瑞穗鄉,9.2,603,2251,23.508146,121.37639
248,童話汽車旅館海洋館,花蓮市,7.8,590,1777,23.9793281,121.6173553
249,湘羽民宿,花蓮市,8.8,277,1351,24.0026559,121.6046447
250,花漾夏卡爾,花蓮市,8.8,568,1440,23.988237,121.60329
251,金銀花民宿,吉安鄉,9.0,94,2203,23.9581559,121.5841881
252,黑皮森林,瑞穗鄉,9.1,497,1039,23.4990419,121.3783183
253,好眠Homie民宿,花蓮市,9.0,304,2171,23.9757115,121.6085978
254,隱花民宿,鳳林鎮,9.3,228,2511,23.7697231,121.4732815
255,波西米亞電梯民宿,吉安鄉,9.1,9,2597,23.9645302,121.5997451
256,美麗晨曦民宿,吉安鄉,9.0,153,2026,23.9922356,121.5720802
257,奇檬子親子民宿,花蓮市,9.0,538,1733,23.981924,121.605732
258,和平公獄,花蓮市,7.9,1381,606,23.9729076,121.6044766
259,吾居吾素,秀林鄉,9.4,107,1732,23.942998,121.505168
260,花蓮甜蜜家101民宿,光復鄉,9.0,110,3764,23.6709652,121.4308701
261,七星潭星海民宿,新城鄉,9.2,439,2083,24.0262812,121.6299175
262,初櫻.見晴花蓮山居民宿,吉安鄉,9.1,296,2667,23.9511807,121.5380373
263,花蓮巴黎寓所&泰迪與朋友民宿,花蓮市,9.0,136,1576,23.988995,121.605083
264,紫藤花民宿,花蓮市,9.2,602,1195,23.9903505,121.6026181
265,阡豪旅宿,花蓮市,8.9,38,1619,23.9716811,121.606408
266,齊亞風情2館,吉安鄉,8.6,123,1558,23.9726338,121.5629518
267,春綠小築,花蓮市,7.1,44,1914,23.9964273,121.621801
268,葳森家民宿,花蓮市,9.1,453,1558,23.9728511,121.6081076
269,瑞穗7號,瑞穗鄉,9.0,47,1387,23.49434,121.380396
270,花東客棧,花蓮市,8.4,554,1398,23.9807812,121.6083757
271,十街民宿​,花蓮市,9.0,1059,1215,23.9892956,121.5967442
272,吉美民宿,吉安鄉,8.7,551,1636,23.9837194,121.5839164
273,花蓮鹿徑文旅民宿,花蓮市,8.5,561,1342,23.9887211,121.6041069
274,樓上民宿,花蓮市,8.8,88,1480,23.9841892,121.6036327
275,坲卡夏莊園民宿,壽豐鄉,8.9,99,3030,23.824707,121.508842
276,花蓮浪淘沙看海民宿,花蓮市,8.8,416,2061,23.972281,121.614301
277,日光海岸民宿,壽豐鄉,8.5,461,1558,23.8906693,121.6031717
278,迦南奇緣民宿,壽豐鄉,9.1,142,2822,23.8159818,121.4944093
279,伊達斯酒店,花蓮市,7.2,103,2500,24.0007806,121.6202092
280,站前艾莉小屋電梯民宿,花蓮市,9.0,142,1105,23.9899894,121.6045298
281,逸心園民宿,壽豐鄉,8.7,633,1217,23.8967225,121.5534027
282,花蓮東大門夜市迷人旅居,花蓮市,8.8,112,1481,23.9749521,121.6115649
283,民樂緣民宿,花蓮市,9.6,237,1617,23.992077,121.63328
284,東畔民宿,壽豐鄉,8.0,89,1714,23.8959668,121.5536793
285,綠舍民宿,壽豐鄉,8.6,114,1999,23.8973814,121.5536072
286,艾米爾電梯時尚民宿-花蓮站前館,花蓮市,8.6,97,952,23.9902426,121.6025044
287,初禾 chuhe,新城鄉,8.8,49,3203,24.0561389,121.606838
288,花田一鷺民宿,秀林鄉,9.3,114,3463,24.1242911,121.6308517
289,家鄉民宿,花蓮市,9.5,286,2613,23.9884351,121.6028978
290,太魯閣星晟棧渡假飯店,新城鄉,7.6,499,1861,24.1260582,121.64128
291,花東漫活亞綠亞民宿,花蓮市,8.6,305,1584,23.988042,121.627658
292,歸園田居,瑞穗鄉,9.4,415,2657,23.489767,121.369563
293,逸境站前民宿,花蓮市,9.1,80,1524,23.9948392,121.6080083
294,玖拾捌民宿豪華雙人房7A,花蓮市,9.1,24,899,23.9937096,121.6079664
295,雲山水好棧,壽豐鄉,8.7,134,1299,23.8311187,121.5073158
296,花草集民宿,新城鄉,7.9,220,1905,24.1107103,121.6338519
297,BUDDY 35民宿,吉安鄉,8.9,436,1063,23.9756689,121.5862742
298,塞維爾鄉村旅店,花蓮市,9.0,190,1629,23.99528,121.6318801
299,香榭城背包民宿,吉安鄉,9.2,50,354,23.9756038,121.5804284
300,悅庭渡假花園民宿,壽豐鄉,8.7,346,1524,23.905551,121.527369
301,七星彩虹海邊民宿,新城鄉,8.4,152,1524,24.0261505,121.6300809
302,愛上不老海洋民宿,花蓮市,9.1,728,2944,23.972198,121.6142719
303,掃叭頂景觀民宿,瑞穗鄉,9.3,12,1558,23.457321,121.35699
304,開心居民宿,花蓮市,8.8,351,1039,23.9784686,121.6094542
305,花蓮小雨蛙生態民宿,壽豐鄉,8.3,3,1881,23.858314,121.4926978
306,海月海景民宿,壽豐鄉,9.1,288,2478,23.8734064,121.5993759
307,麗都小築民宿,花蓮市,8.7,166,3203,23.9967076,121.621658
308,花蓮梅匠民宿,壽豐鄉,8.9,69,2143,23.9119134,121.5397067
309,干城小鎮,吉安鄉,8.3,62,3439,23.9511132,121.5377925
310,花蓮亮君海景民宿,花蓮市,8.9,696,1628,23.9733674,121.6136297
311,快樂翅膀民宿,花蓮市,9.5,414,1528,23.969699,121.6016855
312,臉都綠了森林莊園民宿,花蓮市,9.3,47,2580,23.9784686,121.6094542
313,洗洗睡民宿,花蓮市,9.0,164,1787,23.9968807,121.5990391
314,智嵐雅居民宿,玉里鎮,9.3,568,1391,23.3628523,121.3167588
315,拾光時光民宿,花蓮市,8.9,78,1299,23.9938058,121.5948512
316,船長不在家旅舍,花蓮市,9.2,207,1732,23.9903264,121.6051201
317,慕夏四季海景民宿,壽豐鄉,8.8,315,2783,23.8815801,121.6007436
318,花蓮阿羅青年旅舍民宿,花蓮市,8.7,610,909,23.9951185,121.5974521
319,Viasea B&B,秀林鄉,9.1,87,2961,24.1181112,121.6282349
320,歡樂堡,花蓮市,8.1,69,1724,23.969787,121.601046
321,像个家plus民宿,花蓮市,9.7,42,1792,23.9737679,121.6144711
322,鮭魚歸魚民宿,花蓮市,9.6,152,2244,23.9955246,121.5672406
323,太陽花3D浮雕民宿,花蓮市,8.9,468,1153,23.9954263,121.596621
324,36號燈塔海景民宿,花蓮市,9.0,207,2511,23.9725189,121.614502
325,Cheese Bon,花蓮市,9.5,267,1732,23.9777813,121.6069186
326,山月民宿,玉里鎮,9.1,130,1550,23.3628523,121.3167588
327,靚民宿,吉安鄉,9.3,171,957,23.958615,121.582815
328,冠倫飯店,花蓮市,7.9,110,3561,23.9869039,121.6218354
329,Ann's親子水管民宿,吉安鄉,8.4,44,2172,23.9710721,121.5813349
330,合歡飯店,花蓮市,7.6,1269,899,23.9918721,121.6051482
331,蘋果樹青年旅舍,花蓮市,8.6,1037,1258,23.9929915,121.6036271
332,依九九九民宿,花蓮市,9.6,976,2082,23.9806475,121.6091426
333,雲享渡假莊園,花蓮市,8.8,223,2840,24.0097462,121.5984577
334,凱鑫時尚旅店,秀林鄉,6.8,11,1645,24.3073772,121.7491664
335,太魯閣嵐海民宿,新城鄉,6.6,185,2722,24.123393,121.648165
336,尤大廚的家,花蓮市,8.7,55,940,23.9741791,121.6092271
337,花巷間民宿,花蓮市,9.1,27,1455,23.9710721,121.5813349
338,月光踏浪,花蓮市,9.1,52,2464,23.9724195,121.6140506
339,地球村車站民宿,花蓮市,7.6,960,857,23.9937486,121.6054821
340,太魯閣蘇西小空間,新城鄉,8.4,722,1039,24.1234647,121.6481829
341,車站100米民宿,花蓮市,9.4,762,1818,23.9947077,121.6037518
342,知了居樹海景觀民宿,花蓮市,9.0,50,2771,23.9856361,121.6168444
343,生日快樂莊園,秀林鄉,9.5,96,3429,24.058903,121.594078
344,鳶尾花渡假民宿,花蓮市,8.8,335,1330,23.9970857,121.5984572
345,自在海民宿,吉安鄉,8.8,234,1606,23.9710721,121.5813349
